case_id,base_case_id,current_level,current_profile,fault_terminal,fault_site,fault_component,representative_fault_node,component_type,fault_type,severity,service_years,ambient_temp,vent_state,door_state,t_fault_start,circuit_id,supply_mode,source_voltage_nominal,upstream_path_resistance,fault_x_mm,fault_y_mm,fault_z_mm,surface_area,conv_hA,heat_capacity,fuel_mass,burn_rate,contact_ceiling,contact_loosen_scale,oxide_scale,arc_voltage_base,arc_field_v_per_mm,k_arc_ayrton,arc_growth_coeff,arc_rebridge_coeff,arc_energy_zone_low,arc_energy_zone_high,gas_ignition_threshold,min_ignition_duration,min_arc_hold_current,spread_plume_scale,spread_harness_scale,spread_exposure_gain,spread_gas_threshold_scale,spread_temp_threshold_scale,spread_heat_threshold_scale,spread_exposure_threshold_scale,min_spread_signals,spread_current_floor,spread_current_ref_a,spread_current_span_a,ac_source_phase,ac_extinction_voltage,ac_restrike_voltage,ac_reignition_overshoot,ac_phase_extinction_band,seed
CASE_00569,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,10.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,569001
CASE_00570,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,10.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,570002
CASE_00571,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,10.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,571000
CASE_00572,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,10.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,572001
CASE_00573,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,10.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,573002
CASE_00574,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,10.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,574000
CASE_00575,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,10.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,575001
CASE_00576,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,10.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,576002
CASE_00577,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,20.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,577000
CASE_00578,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,20.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,578001
CASE_00579,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,20.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,579002
CASE_00580,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,20.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,580000
CASE_00581,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,20.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,581001
CASE_00582,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,20.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,582002
CASE_00583,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,20.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,583000
CASE_00584,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,20.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,584001
CASE_00585,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,20.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,585002
CASE_00586,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,20.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,586000
CASE_00587,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,20.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,587001
CASE_00588,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,20.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,588002
CASE_00589,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,30.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,589000
CASE_00590,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,30.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,590001
CASE_00591,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,30.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,591002
CASE_00592,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,30.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,592000
CASE_00593,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,30.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,593001
CASE_00594,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,30.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,594002
CASE_00595,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,30.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,595000
CASE_00596,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,30.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,596001
CASE_00597,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,30.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,597002
CASE_00598,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,30.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,598000
CASE_00599,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,30.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,599001
CASE_00600,AC_CONSTANT,5.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,30.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,600002
CASE_00601,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,0.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,601000
CASE_00602,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,0.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,602001
CASE_00603,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,0.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,603002
CASE_00604,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,0.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,604000
CASE_00605,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,0.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,605001
CASE_00606,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,0.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,606002
CASE_00607,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,0.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,607000
CASE_00608,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,0.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,608001
CASE_00609,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,0.0,26.0,forced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,609002
CASE_00610,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,0.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,610000
CASE_00611,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,0.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,611001
CASE_00612,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,0.0,26.0,off,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,612002
CASE_00613,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,5.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,613000
CASE_00614,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,5.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,614001
CASE_00615,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,5.0,26.0,normal,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,615002
CASE_00616,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,5.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,616000
CASE_00617,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,5.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,617001
CASE_00618,AC_CONSTANT,10.0,constant,KM1_AC,KM1_AC,KM1_AC,KM1_AC,contactor_ac_terminal,poor_contact,0.75,5.0,26.0,reduced,closed,120.0,AC_LOOP,AC,110.0,0.035,455.0,248.0,1095.0,0.0108,0.104,92.0,15.5,0.088,0.35,0.96,0.92,20.5,10.8,8.8,0.0025,0.26,630.0,1515.0,19.0,2.4,0.7,0.58,0.42,0.36,1.12,1.3,1.42,3.6,2,0.9,20.0,10.0,0.1745329251994329,7.0,38.0,6.0,0.12,618002
